"event_id","customer_id","session_id","application_id","event_name","event_timestamp","event_date","source_system","device","url_path"
"EV_002179","CUST_0027","SESS_00308","APP_00183","application_started","2024-12-16 00:00:00","2024-12-16","amplitude","mobile","/apply"
"EV_002180","CUST_0062","SESS_00678","APP_00480","application_started","2024-10-12 00:00:00","2024-10-12","amplitude","desktop","/apply/step2"
"EV_002181","CUST_0101","SESS_00475","APP_00134","page_view_application","2024-01-07 00:00:00","2024-01-07","heap","mobile","/apply/step1"
"EV_002182","CUST_0129","SESS_01572","APP_00181","page_view_application","2024-07-17 00:00:00","2024-07-17","amplitude","desktop","/apply/step2"
"EV_002183","CUST_0039","SESS_00112","APP_00404","application_submitted","2024-03-31 00:00:00","2024-03-31","web","mobile","/apply/step1"
"EV_002184","CUST_0143","SESS_01111","APP_00423","application_submitted","2024-05-26 00:00:00","2024-05-26","mobile","mobile","/apply/step1"
"EV_002185","CUST_0004","SESS_00183","APP_00355","application_submitted","2024-05-29 00:00:00","2024-05-29","amplitude","desktop","/apply/step2"
"EV_002186","CUST_0104","SESS_00597","APP_00072","page_view_application","2024-02-21 00:00:00","2024-02-21","web","mobile","/apply/step2"
"EV_002187","CUST_0189","SESS_01805","APP_00498","application_submitted","2024-08-30 00:00:00","2024-08-30","mobile","mobile","/apply"
"EV_002188","CUST_0163","SESS_00165","APP_00113","application_started","2024-08-06 00:00:00","2024-08-06","mobile","desktop","/apply/step2"
"EV_002189","CUST_0129","SESS_00815","APP_00107","page_view_application","2024-01-06 00:00:00","2024-01-06","web","desktop","/apply/step1"
"EV_002190","CUST_0048","SESS_00090","APP_00290","page_view_application","2024-04-18 00:00:00","2024-04-18","web","desktop","/apply"
"EV_002191","CUST_0194","SESS_00455","APP_00313","page_view_application","2024-12-16 00:00:00","2024-12-16","heap","desktop","/apply/step1"
"EV_002192","CUST_0005","SESS_00238","APP_00117","page_view_application","2024-03-06 00:00:00","2024-03-06","heap","mobile","/apply/step1"
"EV_002193","CUST_0135","SESS_00534","APP_00120","application_submitted","2024-01-10 00:00:00","2024-01-10","amplitude","mobile","/apply/step2"
"EV_002194","CUST_0179","SESS_01703","APP_00147","page_view_application","2024-07-20 00:00:00","2024-07-20","heap","desktop","/apply/step1"
"EV_002195","CUST_0135","SESS_00727","APP_00327","application_started","2024-10-08 00:00:00","2024-10-08","web","mobile","/apply/step2"
"EV_002196","CUST_0036","SESS_00058","APP_00415","application_started","2024-08-01 00:00:00","2024-08-01","heap","desktop","/apply/step1"
"EV_002197","CUST_0113","SESS_00542","APP_00210","page_view_application","2024-03-08 00:00:00","2024-03-08","mobile","desktop","/apply"
"EV_002198","CUST_0161","SESS_01938","APP_00296","application_started","2024-09-03 00:00:00","2024-09-03","web","desktop","/apply/step2"
"EV_002199","CUST_0017","SESS_01022","APP_00398","page_view_application","2024-12-19 00:00:00","2024-12-19","amplitude","mobile","/apply"
"EV_002200","CUST_0089","SESS_00618","APP_00103","application_submitted","2024-11-22 00:00:00","2024-11-22","mobile","mobile","/apply/step2"
"EV_002201","CUST_0033","SESS_00402","APP_00124","page_view_application","2024-02-19 00:00:00","2024-02-19","mobile","mobile","/apply"
"EV_002202","CUST_0187","SESS_01006","APP_00245","application_started","2024-01-17 00:00:00","2024-01-17","mobile","desktop","/apply/step2"
"EV_002203","CUST_0067","SESS_00842","APP_00379","application_started","2024-01-11 00:00:00","2024-01-11","web","desktop","/apply"
"EV_002204","CUST_0035","SESS_01703","APP_00356","application_submitted","2024-11-04 00:00:00","2024-11-04","web","mobile","/apply"
"EV_002205","CUST_0131","SESS_01886","APP_00209","application_submitted","2024-11-01 00:00:00","2024-11-01","amplitude","mobile","/apply/step2"
"EV_002206","CUST_0142","SESS_01690","APP_00421","application_started","2024-05-03 00:00:00","2024-05-03","heap","mobile","/apply/step2"
"EV_002207","CUST_0191","SESS_00839","APP_00428","page_view_application","2024-08-12 00:00:00","2024-08-12","heap","mobile","/apply/step1"
"EV_002208","CUST_0151","SESS_00519","APP_00393","application_started","2024-08-31 00:00:00","2024-08-31","heap","desktop","/apply/step1"
"EV_002209","CUST_0054","SESS_00197","APP_00314","application_submitted","2024-11-13 00:00:00","2024-11-13","heap","mobile","/apply/step2"
"EV_002210","CUST_0039","SESS_01857","APP_00404","application_submitted","2024-11-27 00:00:00","2024-11-27","mobile","mobile","/apply/step2"
"EV_002211","CUST_0063","SESS_00046","APP_00109","page_view_application","2024-12-11 00:00:00","2024-12-11","web","desktop","/apply"
"EV_002212","CUST_0160","SESS_00530","APP_00377","page_view_application","2024-01-29 00:00:00","2024-01-29","heap","mobile","/apply"
"EV_002213","CUST_0028","SESS_01421","APP_00348","application_submitted","2024-12-23 00:00:00","2024-12-23","mobile","mobile","/apply/step1"
"EV_002214","CUST_0167","SESS_01689","APP_00050","application_started","2024-12-22 00:00:00","2024-12-22","web","mobile","/apply/step1"
"EV_002215","CUST_0039","SESS_01000","APP_00404","page_view_application","2024-12-30 00:00:00","2024-12-30","web","desktop","/apply/step1"
"EV_002216","CUST_0009","SESS_00776","APP_00105","application_started","2024-10-11 00:00:00","2024-10-11","web","desktop","/apply"
"EV_002217","CUST_0144","SESS_00074","APP_00420","application_started","2024-02-28 00:00:00","2024-02-28","mobile","mobile","/apply"
"EV_002218","CUST_0099","SESS_01440","APP_00373","application_submitted","2024-05-22 00:00:00","2024-05-22","heap","desktop","/apply"
"EV_002219","CUST_0021","SESS_01681","APP_00027","application_started","2024-11-21 00:00:00","2024-11-21","web","mobile","/apply/step1"
"EV_002220","CUST_0109","SESS_01638","APP_00456","page_view_application","2024-12-17 00:00:00","2024-12-17","mobile","mobile","/apply/step2"
"EV_002221","CUST_0099","SESS_00335","APP_00288","page_view_application","2024-10-26 00:00:00","2024-10-26","web","desktop","/apply/step1"
"EV_002222","CUST_0096","SESS_01871","APP_00257","page_view_application","2024-08-13 00:00:00","2024-08-13","amplitude","mobile","/apply"
"EV_002223","CUST_0099","SESS_00633","APP_00273","application_started","2024-06-12 00:00:00","2024-06-12","amplitude","desktop","/apply/step1"
"EV_002224","CUST_0001","SESS_00688","APP_00137","application_started","2024-03-24 00:00:00","2024-03-24","mobile","desktop","/apply/step1"
"EV_002225","CUST_0051","SESS_00575","APP_00340","page_view_application","2024-11-08 00:00:00","2024-11-08","heap","desktop","/apply/step1"
"EV_002226","CUST_0164","SESS_00296","APP_00301","application_started","2024-04-26 00:00:00","2024-04-26","heap","mobile","/apply/step1"
"EV_002227","CUST_0062","SESS_01108","APP_00480","application_started","2024-11-15 00:00:00","2024-11-15","web","mobile","/apply"
"EV_002228","CUST_0021","SESS_01039","APP_00322","page_view_application","2024-07-22 00:00:00","2024-07-22","heap","mobile","/apply/step1"
"EV_002229","CUST_0049","SESS_01891","APP_00032","page_view_application","2024-12-20 00:00:00","2024-12-20","heap","mobile","/apply"
"EV_002230","CUST_0131","SESS_01158","APP_00045","application_submitted","2024-10-20 00:00:00","2024-10-20","amplitude","desktop","/apply/step1"
"EV_002231","CUST_0104","SESS_00478","APP_00265","page_view_application","2024-05-24 00:00:00","2024-05-24","mobile","mobile","/apply"
"EV_002232","CUST_0022","SESS_00633","APP_00030","application_submitted","2024-01-27 00:00:00","2024-01-27","amplitude","mobile","/apply/step2"
"EV_002233","CUST_0190","SESS_00319","APP_00084","application_started","2024-01-17 00:00:00","2024-01-17","mobile","desktop","/apply"
"EV_002234","CUST_0045","SESS_01416","APP_00166","application_submitted","2024-03-03 00:00:00","2024-03-03","web","desktop","/apply"
"EV_002235","CUST_0189","SESS_00479","APP_00316","application_submitted","2024-09-23 00:00:00","2024-09-23","amplitude","mobile","/apply/step2"
"EV_002236","CUST_0103","SESS_01664","APP_00001","application_started","2024-03-04 00:00:00","2024-03-04","mobile","desktop","/apply/step2"
"EV_002237","CUST_0148","SESS_00368","APP_00249","application_submitted","2024-02-08 00:00:00","2024-02-08","heap","mobile","/apply/step2"
"EV_002238","CUST_0168","SESS_00367","APP_00261","application_submitted","2024-05-09 00:00:00","2024-05-09","mobile","mobile","/apply/step2"
"EV_002239","CUST_0188","SESS_01312","APP_00063","application_started","2024-04-24 00:00:00","2024-04-24","heap","desktop","/apply/step2"
"EV_002240","CUST_0137","SESS_01837","APP_00483","page_view_application","2024-02-14 00:00:00","2024-02-14","web","desktop","/apply/step2"
"EV_002241","CUST_0066","SESS_00378","APP_00164","page_view_application","2024-08-03 00:00:00","2024-08-03","heap","mobile","/apply/step1"
"EV_002242","CUST_0142","SESS_01716","APP_00321","application_submitted","2024-03-28 00:00:00","2024-03-28","mobile","mobile","/apply/step1"
"EV_002243","CUST_0115","SESS_00463","APP_00334","application_started","2024-12-01 00:00:00","2024-12-01","amplitude","mobile","/apply/step2"
"EV_002244","CUST_0180","SESS_01618","APP_00201","page_view_application","2024-06-25 00:00:00","2024-06-25","mobile","mobile","/apply"
"EV_002245","CUST_0147","SESS_00013","APP_00222","page_view_application","2024-09-21 00:00:00","2024-09-21","amplitude","mobile","/apply"
"EV_002246","CUST_0132","SESS_00536","APP_00152","application_started","2024-04-14 00:00:00","2024-04-14","mobile","desktop","/apply/step2"
"EV_002247","CUST_0035","SESS_01192","APP_00132","page_view_application","2024-11-29 00:00:00","2024-11-29","mobile","mobile","/apply/step1"
"EV_002248","CUST_0163","SESS_00270","APP_00114","application_started","2024-10-27 00:00:00","2024-10-27","web","desktop","/apply/step1"
"EV_002249","CUST_0168","SESS_01995","APP_00462","application_started","2024-06-19 00:00:00","2024-06-19","heap","desktop","/apply"
"EV_002250","CUST_0002","SESS_01094","APP_00217","application_started","2024-04-17 00:00:00","2024-04-17","mobile","desktop","/apply/step2"
"EV_002251","CUST_0152","SESS_01342","APP_00196","page_view_application","2024-12-20 00:00:00","2024-12-20","amplitude","mobile","/apply/step1"
"EV_002252","CUST_0129","SESS_00376","APP_00281","page_view_application","2024-06-09 00:00:00","2024-06-09","heap","mobile","/apply/step2"
"EV_002253","CUST_0113","SESS_01113","APP_00202","page_view_application","2024-10-09 00:00:00","2024-10-09","web","desktop","/apply/step2"
"EV_002254","CUST_0137","SESS_01725","APP_00483","page_view_application","2024-02-09 00:00:00","2024-02-09","heap","desktop","/apply"
"EV_002255","CUST_0175","SESS_00257","APP_00135","application_started","2024-01-26 00:00:00","2024-01-26","mobile","desktop","/apply/step2"
"EV_002256","CUST_0145","SESS_00217","APP_00234","application_started","2024-03-23 00:00:00","2024-03-23","amplitude","desktop","/apply/step2"
"EV_002257","CUST_0027","SESS_00450","APP_00141","page_view_application","2024-06-21 00:00:00","2024-06-21","amplitude","desktop","/apply"
"EV_002258","CUST_0152","SESS_00894","APP_00196","page_view_application","2024-06-21 00:00:00","2024-06-21","heap","mobile","/apply/step1"
"EV_002259","CUST_0189","SESS_01568","APP_00498","page_view_application","2024-10-08 00:00:00","2024-10-08","amplitude","desktop","/apply/step2"
"EV_002260","CUST_0055","SESS_01165","APP_00043","application_submitted","2024-03-10 00:00:00","2024-03-10","mobile","mobile","/apply"
"EV_002261","CUST_0090","SESS_01185","APP_00057","application_started","2024-11-18 00:00:00","2024-11-18","amplitude","desktop","/apply/step1"
"EV_002262","CUST_0144","SESS_00032","APP_00420","application_submitted","2024-01-06 00:00:00","2024-01-06","amplitude","desktop","/apply/step2"
"EV_002263","CUST_0137","SESS_01848","APP_00142","application_submitted","2024-10-10 00:00:00","2024-10-10","amplitude","mobile","/apply/step1"
"EV_002264","CUST_0113","SESS_01176","APP_00210","application_started","2024-07-13 00:00:00","2024-07-13","mobile","mobile","/apply"
"EV_002265","CUST_0104","SESS_01883","APP_00072","application_started","2024-01-13 00:00:00","2024-01-13","web","desktop","/apply/step2"
"EV_002266","CUST_0130","SESS_01284","APP_00224","page_view_application","2024-03-03 00:00:00","2024-03-03","amplitude","mobile","/apply"
"EV_002267","CUST_0021","SESS_01752","APP_00027","application_started","2024-01-13 00:00:00","2024-01-13","web","mobile","/apply"
"EV_002268","CUST_0037","SESS_01303","APP_00128","page_view_application","2024-09-05 00:00:00","2024-09-05","heap","desktop","/apply/step2"
"EV_002269","CUST_0088","SESS_01309","APP_00106","application_submitted","2024-07-23 00:00:00","2024-07-23","heap","desktop","/apply"
"EV_002270","CUST_0170","SESS_00610","APP_00165","page_view_application","2024-09-09 00:00:00","2024-09-09","mobile","desktop","/apply/step1"
"EV_002271","CUST_0187","SESS_00917","APP_00215","application_submitted","2024-02-09 00:00:00","2024-02-09","mobile","mobile","/apply"
"EV_002272","CUST_0050","SESS_00542","APP_00071","page_view_application","2024-06-13 00:00:00","2024-06-13","mobile","desktop","/apply/step2"
"EV_002273","CUST_0186","SESS_01626","APP_00204","application_submitted","2024-01-31 00:00:00","2024-01-31","mobile","desktop","/apply/step2"
"EV_002274","CUST_0151","SESS_00148","APP_00153","page_view_application","2024-01-17 00:00:00","2024-01-17","web","mobile","/apply/step1"
"EV_002275","CUST_0175","SESS_00656","APP_00067","application_started","2024-05-16 00:00:00","2024-05-16","mobile","desktop","/apply/step2"
"EV_002276","CUST_0040","SESS_00067","APP_00090","application_started","2024-12-30 00:00:00","2024-12-30","web","mobile","/apply"
"EV_002277","CUST_0161","SESS_01969","APP_00260","page_view_application","2024-11-15 00:00:00","2024-11-15","amplitude","mobile","/apply"
"EV_002278","CUST_0046","SESS_01893","APP_00362","application_started","2024-11-08 00:00:00","2024-11-08","amplitude","desktop","/apply/step2"
"EV_002279","CUST_0198","SESS_00570","APP_00228","application_submitted","2024-06-13 00:00:00","2024-06-13","heap","mobile","/apply/step1"
"EV_002280","CUST_0054","SESS_01964","APP_00079","page_view_application","2024-10-07 00:00:00","2024-10-07","heap","mobile","/apply/step1"
"EV_002281","CUST_0188","SESS_01817","APP_00096","application_submitted","2024-08-10 00:00:00","2024-08-10","web","desktop","/apply/step2"
"EV_002282","CUST_0111","SESS_01303","APP_00349","application_started","2024-05-01 00:00:00","2024-05-01","mobile","mobile","/apply"
"EV_002283","CUST_0128","SESS_00748","APP_00330","application_submitted","2024-03-18 00:00:00","2024-03-18","heap","desktop","/apply/step2"
"EV_002284","CUST_0158","SESS_00443","APP_00469","page_view_application","2024-11-08 00:00:00","2024-11-08","web","desktop","/apply/step2"
"EV_002285","CUST_0025","SESS_00897","APP_00382","application_started","2024-11-22 00:00:00","2024-11-22","heap","desktop","/apply/step1"
"EV_002286","CUST_0070","SESS_01889","APP_00246","application_submitted","2024-03-28 00:00:00","2024-03-28","mobile","desktop","/apply"
"EV_002287","CUST_0042","SESS_00399","APP_00272","application_started","2024-04-22 00:00:00","2024-04-22","web","desktop","/apply/step1"
"EV_002288","CUST_0117","SESS_01152","APP_00495","application_started","2024-04-09 00:00:00","2024-04-09","heap","mobile","/apply/step1"
"EV_002289","CUST_0176","SESS_01361","APP_00403","page_view_application","2024-10-29 00:00:00","2024-10-29","mobile","mobile","/apply"
"EV_002290","CUST_0036","SESS_00482","APP_00157","page_view_application","2024-08-26 00:00:00","2024-08-26","web","mobile","/apply"
"EV_002291","CUST_0123","SESS_01745","APP_00116","application_started","2024-12-11 00:00:00","2024-12-11","web","desktop","/apply"
"EV_002292","CUST_0125","SESS_00948","APP_00435","application_started","2024-04-20 00:00:00","2024-04-20","web","desktop","/apply/step2"
"EV_002293","CUST_0150","SESS_00186","APP_00018","application_started","2024-03-30 00:00:00","2024-03-30","amplitude","desktop","/apply"
